"year","month","disease_en","province","value","date","value_norm","out_label"
2011,2,"Gonorrhea","Heilongjiang",85,"2011.02",-0.934471869455809,""
2011,2,"Gonorrhea","Henan",0,"2011.02",-0.448513692933243,""
2011,2,"Gonorrhea","Hubei",134,"2011.02",-1.3212907527465,""
2011,2,"Gonorrhea","Hunan",153,"2011.02",-1.32993344409024,""
2011,2,"Gonorrhea","Jiangsu",421,"2011.02",-1.00469780460888,""
2011,2,"Gonorrhea","Jiangxi",169,"2011.02",-1.88627358178794,""
2011,2,"Gonorrhea","Jilin",123,"2011.02",0.0631071479171168,""
2011,2,"Gonorrhea","Liaoning",138,"2011.02",-1.0987446151012,""
2011,2,"Gonorrhea","Neimenggu",89,"2011.02",-1.62343562544681,""
2011,2,"Gonorrhea","Ningxia",25,"2011.02",-0.58210992751534,""
2011,2,"Gonorrhea","Qinghai",3,"2011.02",-1.93854096397615,""
2011,2,"Gonorrhea","Shaanxi",89,"2011.02",-1.39230549923139,""
2011,2,"Gonorrhea","Shandong",136,"2011.02",-2.16020585509531,""
2011,2,"Gonorrhea","Shanghai",352,"2011.02",-0.26808622925311,""
2011,2,"Gonorrhea","Shanxi",45,"2011.02",-2.50581755419946,""
2011,2,"Gonorrhea","Sichuan",260,"2011.02",-0.508222687488821,""
2011,2,"Gonorrhea","Tianjin",35,"2011.02",-0.0280879561185533,""
2011,2,"Gonorrhea","Xinjiang",129,"2011.02",-0.223852953771872,""
2011,2,"Gonorrhea","Xizang",5,"2011.02",-0.171282822338608,""
2011,2,"Gonorrhea","Yunnan",98,"2011.02",-1.10996975358703,""
2011,2,"Gonorrhea","Zhejiang",908,"2011.02",-1.69793835753528,""
2011,3,"Gonorrhea","Anhui",0,"2011.03",-0.491568555849236,""
2011,3,"Gonorrhea","Beijing",104,"2011.03",-0.437662616426793,""
2011,3,"Gonorrhea","Chongqing",154,"2011.03",-0.932801727611172,""
2011,3,"Gonorrhea","Fujian",420,"2011.03",-0.558824330274336,""
2011,3,"Gonorrhea","Gansu",98,"2011.03",0.798882956875286,""
2011,3,"Gonorrhea","Guangdong",1441,"2011.03",-0.824581459195882,""
2011,3,"Gonorrhea","Guangxi",459,"2011.03",-0.408540858158264,""
2011,3,"Gonorrhea","Guizhou",98,"2011.03",-0.978708434765673,""
2011,3,"Gonorrhea","Hainan",58,"2011.03",-1.00256619270195,""
2011,3,"Gonorrhea","Hebei",54,"2011.03",-1.47023780545448,""
2011,3,"Gonorrhea","Heilongjiang",119,"2011.03",0.0281303437105554,""
2011,3,"Gonorrhea","Henan",0,"2011.03",-0.448513692933243,""
2011,3,"Gonorrhea","Hubei",163,"2011.03",-0.915181685185856,""
2011,3,"Gonorrhea","Hunan",195,"2011.03",-0.781072022719666,""
2011,3,"Gonorrhea","Jiangsu",611,"2011.03",-0.0496628640941982,""
2011,3,"Gonorrhea","Jiangxi",189,"2011.03",-1.5597004962112,""
2011,3,"Gonorrhea","Jilin",163,"2011.03",0.950018415941463,""
2011,3,"Gonorrhea","Liaoning",187,"2011.03",-0.0663163621407114,""
2011,3,"Gonorrhea","Neimenggu",163,"2011.03",0.307823737718685,""
2011,3,"Gonorrhea","Ningxia",27,"2011.03",-0.491391497253209,""
2011,3,"Gonorrhea","Qinghai",11,"2011.03",-0.713579382688943,""
2011,3,"Gonorrhea","Shaanxi",109,"2011.03",-0.790727718092776,""
2011,3,"Gonorrhea","Shandong",193,"2011.03",-1.34859393787664,""
2011,3,"Gonorrhea","Shanghai",448,"2011.03",0.311818169009222,""
2011,3,"Gonorrhea","Shanxi",82,"2011.03",-0.977221176812093,""
2011,3,"Gonorrhea","Sichuan",294,"2011.03",-0.164172318938886,""
2011,3,"Gonorrhea","Tianjin",39,"2011.03",0.370250330653653,""
2011,3,"Gonorrhea","Xinjiang",173,"2011.03",0.606725511349018,""
2011,3,"Gonorrhea","Xizang",5,"2011.03",-0.171282822338608,""
2011,3,"Gonorrhea","Yunnan",138,"2011.03",-0.882560249618053,""
2011,3,"Gonorrhea","Zhejiang",1210,"2011.03",-0.663429949561742,""
2011,4,"Gonorrhea","Anhui",0,"2011.04",-0.491568555849236,""
2011,4,"Gonorrhea","Beijing",105,"2011.04",-0.409703825205426,""
2011,4,"Gonorrhea","Chongqing",172,"2011.04",-0.604297282714113,""
2011,4,"Gonorrhea","Fujian",403,"2011.04",-0.759474495978037,""
2011,4,"Gonorrhea","Gansu",137,"2011.04",2.44488331330512,""
2011,4,"Gonorrhea","Guangdong",1388,"2011.04",-0.927791064715898,""
2011,4,"Gonorrhea","Guangxi",434,"2011.04",-0.584480494511757,""
2011,4,"Gonorrhea","Guizhou",108,"2011.04",-0.841838407133719,""
2011,4,"Gonorrhea","Hainan",49,"2011.04",-1.14637523791583,""
2011,4,"Gonorrhea","Hebei",69,"2011.04",-0.902522217209679,""
2011,4,"Gonorrhea","Heilongjiang",117,"2011.04",-0.0284933158874661,""
2011,4,"Gonorrhea","Henan",0,"2011.04",-0.448513692933243,""
2011,4,"Gonorrhea","Hubei",181,"2011.04",-0.663113988079246,""
2011,4,"Gonorrhea","Hunan",209,"2011.04",-0.59811821559614,""
2011,4,"Gonorrhea","Jiangsu",574,"2011.04",-0.235643352510214,""
2011,4,"Gonorrhea","Jiangxi",225,"2011.04",-0.971868942173078,""
2011,4,"Gonorrhea","Jilin",164,"2011.04",0.972191197642071,""
2011,4,"Gonorrhea","Liaoning",153,"2011.04",-0.782695149909214,""
2011,4,"Gonorrhea","Neimenggu",182,"2011.04",0.803687628261176,""
2011,4,"Gonorrhea","Ningxia",35,"2011.04",-0.128517776204686,""
2011,4,"Gonorrhea","Qinghai",10,"2011.04",-0.866699580349844,""
2011,4,"Gonorrhea","Shaanxi",97,"2011.04",-1.15167438677595,""
2011,4,"Gonorrhea","Shandong",201,"2011.04",-1.23468349335472,""
2011,4,"Gonorrhea","Shanghai",388,"2011.04",-0.0506220799047358,""
2011,4,"Gonorrhea","Shanxi",71,"2011.04",-1.4316687484678,""
2011,4,"Gonorrhea","Sichuan",311,"2011.04",0.00785286533608174,""
2011,4,"Gonorrhea","Tianjin",32,"2011.04",-0.326841671197708,""
2011,4,"Gonorrhea","Xinjiang",154,"2011.04",0.248066628683179,""
2011,4,"Gonorrhea","Xizang",6,"2011.04",0.025188650343913,""
2011,4,"Gonorrhea","Yunnan",153,"2011.04",-0.797281685629687,""
2011,4,"Gonorrhea","Zhejiang",1245,"2011.04",-0.543536591021763,""
2011,5,"Gonorrhea","Anhui",0,"2011.05",-0.491568555849236,""
2011,5,"Gonorrhea","Beijing",111,"2011.05",-0.24195107787722,""
2011,5,"Gonorrhea","Chongqing",177,"2011.05",-0.513046048020485,""
2011,5,"Gonorrhea","Fujian",486,"2011.05",0.220170430692975,""
2011,5,"Gonorrhea","Gansu",148,"2011.05",2.90913982409302,""
2011,5,"Gonorrhea","Guangdong",1430,"2011.05",-0.846002320718904,""
2011,5,"Gonorrhea","Guangxi",552,"2011.05",0.245954589076728,""
2011,5,"Gonorrhea","Guizhou",145,"2011.05",-0.335419304895488,""
2011,5,"Gonorrhea","Hainan",80,"2011.05",-0.651032971067998,""
2011,5,"Gonorrhea","Hebei",91,"2011.05",-0.0698726877839749,""
2011,5,"Gonorrhea","Heilongjiang",96,"2011.05",-0.623041741666691,""
2011,5,"Gonorrhea","Henan",0,"2011.05",-0.448513692933243,""
2011,5,"Gonorrhea","Hubei",226,"2011.05",-0.032944745312723,""
2011,5,"Gonorrhea","Hunan",238,"2011.05",-0.219142472268838,""
2011,5,"Gonorrhea","Jiangsu",614,"2011.05",-0.0345833650334401,""
2011,5,"Gonorrhea","Jiangxi",322,"2011.05",0.612010522874097,""
2011,5,"Gonorrhea","Jilin",169,"2011.05",1.08305510614511,""
2011,5,"Gonorrhea","Liaoning",188,"2011.05",-0.045246397794579,""
2011,5,"Gonorrhea","Neimenggu",181,"2011.05",0.77758952875894,""
2011,5,"Gonorrhea","Ningxia",39,"2011.05",0.0529190843195763,""
2011,5,"Gonorrhea","Qinghai",15,"2011.05",-0.101098592045339,""
2011,5,"Gonorrhea","Shaanxi",148,"2011.05",0.382348955127523,""
2011,5,"Gonorrhea","Shandong",223,"2011.05",-0.921429770919444,""
2011,5,"Gonorrhea","Shanghai",480,"2011.05",0.505119635096666,""
2011,5,"Gonorrhea","Shanxi",114,"2011.05",0.344808122549958,""
2011,5,"Gonorrhea","Sichuan",335,"2011.05",0.250711949018389,""
2011,5,"Gonorrhea","Tianjin",44,"2011.05",0.868173189118911,""
2011,5,"Gonorrhea","Xinjiang",208,"2011.05",1.26741292678609,""
2011,5,"Gonorrhea","Xizang",10,"2011.05",0.811074541073997,""
2011,5,"Gonorrhea","Yunnan",183,"2011.05",-0.626724557652957,""
2011,5,"Gonorrhea","Zhejiang",1345,"2011.05",-0.200984138050394,""
2011,6,"Gonorrhea","Anhui",0,"2011.06",-0.491568555849236,""
2011,6,"Gonorrhea","Beijing",108,"2011.06",-0.325827451541323,""
2011,6,"Gonorrhea","Chongqing",169,"2011.06",-0.659048023530289,""
2011,6,"Gonorrhea","Fujian",444,"2011.06",-0.275553508104405,""
2011,6,"Gonorrhea","Gansu",149,"2011.06",2.95134496143738,""
2011,6,"Gonorrhea","Guangdong",1514,"2011.06",-0.682424832724916,""
2011,6,"Gonorrhea","Guangxi",492,"2011.06",-0.176300538171654,""
2011,6,"Gonorrhea","Guizhou",134,"2011.06",-0.485976335290638,""
2011,6,"Gonorrhea","Hainan",69,"2011.06",-0.826799581884972,""
2011,6,"Gonorrhea","Hebei",107,"2011.06",0.53569060634381,""
2011,6,"Gonorrhea","Heilongjiang",110,"2011.06",-0.226676124480541,""
2011,6,"Gonorrhea","Henan",0,"2011.06",-0.448513692933243,""
2011,6,"Gonorrhea","Hubei",205,"2011.06",-0.327023725270434,""
2011,6,"Gonorrhea","Hunan",231,"2011.06",-0.310619375830601,""
2011,6,"Gonorrhea","Jiangsu",548,"2011.06",-0.366332344370117,""
2011,6,"Gonorrhea","Jiangxi",215,"2011.06",-1.13515548496145,""
2011,6,"Gonorrhea","Jilin",164,"2011.06",0.972191197642071,""
2011,6,"Gonorrhea","Liaoning",198,"2011.06",0.165453245666745,""
2011,6,"Gonorrhea","Neimenggu",203,"2011.06",1.35174771780814,""
2011,6,"Gonorrhea","Ningxia",30,"2011.06",-0.355313851860013,""
2011,6,"Gonorrhea","Qinghai",9,"2011.06",-1.01981977801074,""
2011,6,"Gonorrhea","Shaanxi",137,"2011.06",0.0514811755012851,""
2011,6,"Gonorrhea","Shandong",239,"2011.06",-0.693608881875606,""
2011,6,"Gonorrhea","Shanghai",452,"2011.06",0.335980852270152,""
2011,6,"Gonorrhea","Shanxi",101,"2011.06",-0.192266280315875,""
2011,6,"Gonorrhea","Sichuan",339,"2011.06",0.29118846296544,""
2011,6,"Gonorrhea","Tianjin",46,"2011.06",1.06734233250501,""
2011,6,"Gonorrhea","Xinjiang",187,"2011.06",0.871000477523846,""
2011,6,"Gonorrhea","Xizang",6,"2011.06",0.025188650343913,""
2011,6,"Gonorrhea","Yunnan",171,"2011.06",-0.694947408843649,""
2011,6,"Gonorrhea","Zhejiang",1325,"2011.06",-0.269494628644668,""
2011,7,"Gonorrhea","Anhui",0,"2011.07",-0.491568555849236,""
2011,7,"Gonorrhea","Beijing",111,"2011.07",-0.24195107787722,""
2011,7,"Gonorrhea","Chongqing",171,"2011.07",-0.622547529652838,""
2011,7,"Gonorrhea","Fujian",453,"2011.07",-0.16932694979068,""
2011,7,"Gonorrhea","Gansu",169,"2011.07",3.79544770832447,""
2011,7,"Gonorrhea","Guangdong",1496,"2011.07",-0.717477151580771,""
2011,7,"Gonorrhea","Guangxi",544,"2011.07",0.189653905443611,""
2011,7,"Gonorrhea","Guizhou",164,"2011.07",-0.0753662523947747,""
2011,7,"Gonorrhea","Hainan",64,"2011.07",-0.906693495892687,""
2011,7,"Gonorrhea","Hebei",93,"2011.07",0.00582272398199818,""
2011,7,"Gonorrhea","Heilongjiang",137,"2011.07",0.537743280092749,""
2011,7,"Gonorrhea","Henan",0,"2011.07",-0.448513692933243,""
2011,7,"Gonorrhea","Hubei",193,"2011.07",-0.49506885667484,""
2011,7,"Gonorrhea","Hunan",190,"2011.07",-0.846412668120925,""
2011,7,"Gonorrhea","Jiangsu",582,"2011.07",-0.195431355014859,""
2011,7,"Gonorrhea","Jiangxi",266,"2011.07",-0.302394116740767,""
2011,7,"Gonorrhea","Jilin",137,"2011.07",0.373526091725638,""
2011,7,"Gonorrhea","Liaoning",172,"2011.07",-0.382365827332698,""
2011,7,"Gonorrhea","Neimenggu",183,"2011.07",0.829785727763413,""
2011,7,"Gonorrhea","Ningxia",37,"2011.07",-0.0377993459425547,""
2011,7,"Gonorrhea","Qinghai",9,"2011.07",-1.01981977801074,""
2011,7,"Gonorrhea","Shaanxi",141,"2011.07",0.171796731729008,""
2011,7,"Gonorrhea","Shandong",258,"2011.07",-0.423071576136049,""
2011,7,"Gonorrhea","Shanghai",438,"2011.07",0.251411460856895,""
2011,7,"Gonorrhea","Shanxi",120,"2011.07",0.592688616180342,""
2011,7,"Gonorrhea","Sichuan",411,"2011.07",1.01976571401236,""
2011,7,"Gonorrhea","Tianjin",40,"2011.07",0.469834902346705,""
2011,7,"Gonorrhea","Xinjiang",200,"2011.07",1.11639866040047,""
2011,7,"Gonorrhea","Xizang",2,"2011.07",-0.760697240386171,""
2011,7,"Gonorrhea","Yunnan",155,"2011.07",-0.785911210431239,""
2011,7,"Gonorrhea","Zhejiang",1447,"2011.07",0.148419363980402,""
2011,8,"Gonorrhea","Anhui",0,"2011.08",-0.491568555849236,""
2011,8,"Gonorrhea","Beijing",113,"2011.08",-0.186033495434485,""
2011,8,"Gonorrhea","Chongqing",165,"2011.08",-0.732049011285191,""
2011,8,"Gonorrhea","Fujian",499,"2011.08",0.373608792701688,""
2011,8,"Gonorrhea","Gansu",195,"2011.08",4.89278127927769,""
2011,8,"Gonorrhea","Guangdong",1426,"2011.08",-0.853791724909094,""
2011,8,"Gonorrhea","Guangxi",574,"2011.08",0.400781469067802,""
2011,8,"Gonorrhea","Guizhou",152,"2011.08",-0.23961028555312,""
2011,8,"Gonorrhea","Hainan",84,"2011.08",-0.587117839861826,""
2011,8,"Gonorrhea","Hebei",88,"2011.08",-0.183415805432935,""
2011,8,"Gonorrhea","Heilongjiang",125,"2011.08",0.19800132250462,""
2011,8,"Gonorrhea","Henan",0,"2011.08",-0.448513692933243,""
2011,8,"Gonorrhea","Hubei",275,"2011.08",0.653239541255269,""
2011,8,"Gonorrhea","Hunan",223,"2011.08",-0.415164408472615,""
2011,8,"Gonorrhea","Jiangsu",537,"2011.08",-0.42162384092623,""
2011,8,"Gonorrhea","Jiangxi",302,"2011.08",0.28543743729736,""
2011,8,"Gonorrhea","Jilin",154,"2011.08",0.750463380635985,""
2011,8,"Gonorrhea","Liaoning",247,"2011.08",1.19788149862723,""
2011,8,"Gonorrhea","Neimenggu",194,"2011.08",1.11686482228801,""
2011,8,"Gonorrhea","Ningxia",49,"2011.08",0.506511235630231,""
2011,8,"Gonorrhea","Qinghai",13,"2011.08",-0.407338987367141,""
2011,8,"Gonorrhea","Shaanxi",133,"2011.08",-0.068834380726438,""
2011,8,"Gonorrhea","Shandong",236,"2011.08",-0.736325298571325,""
2011,8,"Gonorrhea","Shanghai",424,"2011.08",0.166842069443639,""
2011,8,"Gonorrhea","Shanxi",117,"2011.08",0.46874836936515,""
2011,8,"Gonorrhea","Sichuan",368,"2011.08",0.584643189081561,""
2011,8,"Gonorrhea","Tianjin",37,"2011.08",0.17108118726755,""
2011,8,"Gonorrhea","Xinjiang",211,"2011.08",1.32404327668069,""
2011,8,"Gonorrhea","Xizang",0,"2011.08",-1.15364018575121,""
2011,8,"Gonorrhea","Yunnan",151,"2011.08",-0.808652160828136,""
2011,8,"Gonorrhea","Zhejiang",1502,"2011.08",0.336823213114655,""
2011,9,"Gonorrhea","Anhui",0,"2011.09",-0.491568555849236,""
2011,9,"Gonorrhea","Beijing",97,"2011.09",-0.633374154976366,""
2011,9,"Gonorrhea","Chongqing",190,"2011.09",-0.275792837817053,""
2011,9,"Gonorrhea","Fujian",437,"2011.09",-0.358174164570635,""
2011,9,"Gonorrhea","Gansu",140,"2011.09",2.57149872533818,""
2011,9,"Gonorrhea","Guangdong",1497,"2011.09",-0.715529800533223,""
2011,9,"Gonorrhea","Guangxi",476,"2011.09",-0.288901905437889,""
2011,9,"Gonorrhea","Guizhou",144,"2011.09",-0.349106307658683,""
2011,9,"Gonorrhea","Hainan",64,"2011.09",-0.906693495892687,""
2011,9,"Gonorrhea","Hebei",79,"2011.09",-0.524045158379814,""
2011,9,"Gonorrhea","Heilongjiang",118,"2011.09",-0.000181486088455372,""
2011,9,"Gonorrhea","Henan",0,"2011.09",-0.448513692933243,""
2011,9,"Gonorrhea","Hubei",220,"2011.09",-0.116967311014926,""
2011,9,"Gonorrhea","Hunan",217,"2011.09",-0.493573182954126,""
2011,9,"Gonorrhea","Jiangsu",473,"2011.09",-0.743319820889069,""
2011,9,"Gonorrhea","Jiangxi",248,"2011.09",-0.596309893759831,""
2011,9,"Gonorrhea","Jilin",173,"2011.09",1.17174623294755,""
2011,9,"Gonorrhea","Liaoning",181,"2011.09",-0.192736148217506,""
2011,9,"Gonorrhea","Neimenggu",167,"2011.09",0.412216135727631,""
2011,9,"Gonorrhea","Ningxia",25,"2011.09",-0.58210992751534,""
2011,9,"Gonorrhea","Qinghai",9,"2011.09",-1.01981977801074,""
2011,9,"Gonorrhea","Shaanxi",144,"2011.09",0.2620333988998,""
2011,9,"Gonorrhea","Shandong",245,"2011.09",-0.608176048484167,""
2011,9,"Gonorrhea","Shanghai",412,"2011.09",0.0943540196608472,""
2011,9,"Gonorrhea","Shanxi",103,"2011.09",-0.109639449105747,""
2011,9,"Gonorrhea","Sichuan",344,"2011.09",0.341784105399254,""
2011,9,"Gonorrhea","Tianjin",34,"2011.09",-0.127672527811605,""
2011,9,"Gonorrhea","Xinjiang",189,"2011.09",0.90875404412025,""
2011,9,"Gonorrhea","Xizang",4,"2011.09",-0.367754295021129,""
2011,9,"Gonorrhea","Yunnan",134,"2011.09",-0.90530120001495,""
2011,9,"Gonorrhea","Zhejiang",1320,"2011.09",-0.286622251293237,""
2011,10,"Gonorrhea","Anhui",0,"2011.10",-0.491568555849236,""
2011,10,"Gonorrhea","Beijing",116,"2011.10",-0.102157121770382,""
2011,10,"Gonorrhea","Chongqing",188,"2011.10",-0.312293331694504,""
2011,10,"Gonorrhea","Fujian",447,"2011.10",-0.240144655333163,""
2011,10,"Gonorrhea","Gansu",130,"2011.10",2.14944735189464,""
2011,10,"Gonorrhea","Guangdong",1599,"2011.10",-0.516899993683381,""
2011,10,"Gonorrhea","Guangxi",580,"2011.10",0.44300698179264,""
2011,10,"Gonorrhea","Guizhou",143,"2011.10",-0.362793310421879,""
2011,10,"Gonorrhea","Hainan",63,"2011.10",-0.92267227869423,""
2011,10,"Gonorrhea","Hebei",82,"2011.10",-0.410502040730854,""
2011,10,"Gonorrhea","Heilongjiang",130,"2011.10",0.339560471499673,""
2011,10,"Gonorrhea","Henan",0,"2011.10",-0.448513692933243,""
2011,10,"Gonorrhea","Hubei",244,"2011.10",0.219122951793886,""
2011,10,"Gonorrhea","Hunan",231,"2011.10",-0.310619375830601,""
2011,10,"Gonorrhea","Jiangsu",545,"2011.10",-0.381411843430875,""
2011,10,"Gonorrhea","Jiangxi",285,"2011.10",0.00785031455713303,""
2011,10,"Gonorrhea","Jilin",153,"2011.10",0.728290598935376,""
2011,10,"Gonorrhea","Liaoning",183,"2011.10",-0.150596219525241,""
2011,10,"Gonorrhea","Neimenggu",178,"2011.10",0.699295230252231,""
2011,10,"Gonorrhea","Ningxia",27,"2011.10",-0.491391497253209,""
2011,10,"Gonorrhea","Qinghai",16,"2011.10",0.0520216056155625,""
2011,10,"Gonorrhea","Shaanxi",129,"2011.10",-0.189149936954161,""
2011,10,"Gonorrhea","Shandong",249,"2011.10",-0.551220826223207,""
2011,10,"Gonorrhea","Shanghai",401,"2011.10",0.0279066406932883,""
2011,10,"Gonorrhea","Shanxi",87,"2011.10",-0.770654098786773,""
2011,10,"Gonorrhea","Sichuan",324,"2011.10",0.139401535663998,""
2011,10,"Gonorrhea","Tianjin",46,"2011.10",1.06734233250501,""
2011,10,"Gonorrhea","Xinjiang",191,"2011.10",0.946507610716654,""
2011,10,"Gonorrhea","Xizang",2,"2011.10",-0.760697240386171,""
2011,10,"Gonorrhea","Yunnan",166,"2011.10",-0.723373596839771,""
2011,10,"Gonorrhea","Zhejiang",1422,"2011.10",0.0627812507375597,""
2011,11,"Gonorrhea","Anhui",257,"2011.11",1.39165806059678,""
2011,11,"Gonorrhea","Beijing",109,"2011.11",-0.297868660319955,""
2011,11,"Gonorrhea","Chongqing",163,"2011.11",-0.768549505162642,""
2011,11,"Gonorrhea","Fujian",439,"2011.11",-0.33456826272314,""
2011,11,"Gonorrhea","Gansu",106,"2011.11",1.13652405563012,""
2011,11,"Gonorrhea","Guangdong",1514,"2011.11",-0.682424832724916,""
2011,11,"Gonorrhea","Guangxi",513,"2011.11",-0.0285112436347202,""
2011,11,"Gonorrhea","Guizhou",104,"2011.11",-0.896586418186501,""
2011,11,"Gonorrhea","Hainan",89,"2011.11",-0.507223925854111,""
2011,11,"Gonorrhea","Hebei",87,"2011.11",-0.221263511315921,""
2011,11,"Gonorrhea","Heilongjiang",141,"2011.11",0.650990599288791,""
2011,11,"Gonorrhea","Henan",0,"2011.11",-0.448513692933243,""
2011,11,"Gonorrhea","Hubei",197,"2011.11",-0.439053812873371,""
2011,11,"Gonorrhea","Hunan",191,"2011.11",-0.833344539040673,""
2011,11,"Gonorrhea","Jiangsu",496,"2011.11",-0.627710328089924,""
2011,11,"Gonorrhea","Jiangxi",286,"2011.11",0.0241789688359699,""
2011,11,"Gonorrhea","Jilin",155,"2011.11",0.772636162336593,""
2011,11,"Gonorrhea","Liaoning",229,"2011.11",0.818622140396851,""
2011,11,"Gonorrhea","Neimenggu",168,"2011.11",0.438314235229867,""
2011,11,"Gonorrhea","Ningxia",28,"2011.11",-0.446032282122144,""
2011,11,"Gonorrhea","Qinghai",11,"2011.11",-0.713579382688943,""
2011,11,"Gonorrhea","Shaanxi",115,"2011.11",-0.610254383751192,""
2011,11,"Gonorrhea","Shandong",239,"2011.11",-0.693608881875606,""
2011,11,"Gonorrhea","Shanghai",448,"2011.11",0.311818169009222,""
2011,11,"Gonorrhea","Shanxi",121,"2011.11",0.634002031785406,""
2011,11,"Gonorrhea","Sichuan",331,"2011.11",0.210235435071338,""
2011,11,"Gonorrhea","Tianjin",40,"2011.11",0.469834902346705,""
2011,11,"Gonorrhea","Xinjiang",160,"2011.11",0.361327328472391,""
2011,11,"Gonorrhea","Xizang",5,"2011.11",-0.171282822338608,""
2011,11,"Gonorrhea","Yunnan",109,"2011.11",-1.04743213999556,""
2011,11,"Gonorrhea","Zhejiang",1408,"2011.11",0.014823907321568,""
2011,12,"Gonorrhea","Anhui",0,"2011.12",-0.491568555849236,""
2011,12,"Gonorrhea","Beijing",86,"2011.12",-0.94092085841141,""
2011,12,"Gonorrhea","Chongqing",152,"2011.12",-0.969302221488623,""
2011,12,"Gonorrhea","Fujian",388,"2011.12",-0.936518759834244,""
2011,12,"Gonorrhea","Gansu",154,"2011.12",3.16237064815915,""
2011,12,"Gonorrhea","Guangdong",1518,"2011.12",-0.674635428534726,""
2011,12,"Gonorrhea","Guangxi",492,"2011.12",-0.176300538171654,""
2011,12,"Gonorrhea","Guizhou",112,"2011.12",-0.787090396080937,""
2011,12,"Gonorrhea","Hainan",77,"2011.12",-0.698969319472627,""
2011,12,"Gonorrhea","Hebei",65,"2011.12",-1.05391304074163,""
2011,12,"Gonorrhea","Heilongjiang",143,"2011.12",0.707614258886813,""
2011,12,"Gonorrhea","Henan",0,"2011.12",-0.448513692933243,""
2011,12,"Gonorrhea","Hubei",178,"2011.12",-0.705125270930348,""
2011,12,"Gonorrhea","Hunan",192,"2011.12",-0.820276409960421,""
2011,12,"Gonorrhea","Jiangsu",534,"2011.12",-0.436703339986988,""
2011,12,"Gonorrhea","Jiangxi",235,"2011.12",-0.80858239938471,""
2011,12,"Gonorrhea","Jilin",141,"2011.12",0.462217218528072,""
2011,12,"Gonorrhea","Liaoning",208,"2011.12",0.37615288912807,""
2011,12,"Gonorrhea","Neimenggu",163,"2011.12",0.307823737718685,""
2011,12,"Gonorrhea","Ningxia",42,"2011.12",0.188996729712773,""
2011,12,"Gonorrhea","Qinghai",3,"2011.12",-1.93854096397615,""
2011,12,"Gonorrhea","Shaanxi",106,"2011.12",-0.880964385263568,""
2011,12,"Gonorrhea","Shandong",203,"2011.12",-1.20620588222424,""
2011,12,"Gonorrhea","Shanghai",388,"2011.12",-0.0506220799047358,""
2011,12,"Gonorrhea","Shanxi",114,"2011.12",0.344808122549958,""
2011,12,"Gonorrhea","Sichuan",333,"2011.12",0.230473692044863,""
2011,12,"Gonorrhea","Tianjin",49,"2011.12",1.36609604758417,""
2011,12,"Gonorrhea","Xinjiang",187,"2011.12",0.871000477523846,""
2011,12,"Gonorrhea","Xizang",1,"2011.12",-0.957168713068692,""
2011,12,"Gonorrhea","Yunnan",130,"2011.12",-0.928042150411848,""
2011,12,"Gonorrhea","Zhejiang",1254,"2011.12",-0.51270687025434,""
2012,1,"Gonorrhea","Anhui",0,"2012.01",-0.491568555849236,""
2012,1,"Gonorrhea","Beijing",78,"2012.01",-1.16459118818235,""
2012,1,"Gonorrhea","Chongqing",132,"2012.01",-1.33430716026313,""
2012,1,"Gonorrhea","Fujian",332,"2012.01",-1.59748401156408,""
2012,1,"Gonorrhea","Gansu",58,"2012.01",-0.889322536898903,""
2012,1,"Gonorrhea","Guangdong",1079,"2012.01",-1.52952253840807,""
2012,1,"Gonorrhea","Guangxi",437,"2012.01",-0.563367738149338,""
2012,1,"Gonorrhea","Guizhou",94,"2012.01",-1.03345644581846,""
2012,1,"Gonorrhea","Hainan",50,"2012.01",-1.13039645511429,""
2012,1,"Gonorrhea","Hebei",50,"2012.01",-1.62162862898642,""
2012,1,"Gonorrhea","Heilongjiang",111,"2012.01",-0.19836429468153,""
2012,1,"Gonorrhea","Henan",0,"2012.01",-0.448513692933243,""
2012,1,"Gonorrhea","Hubei",156,"2012.01",-1.01320801183843,""
2012,1,"Gonorrhea","Hunan",168,"2012.01",-1.13391150788646,""
2012,1,"Gonorrhea","Jiangsu",401,"2012.01",-1.10522779834726,""
2012,1,"Gonorrhea","Jiangxi",209,"2012.01",-1.23312741063447,""
2012,1,"Gonorrhea","Jilin",129,"2012.01",0.196143838120769,""
2012,1,"Gonorrhea","Liaoning",119,"2012.01",-1.49907393767772,""
2012,1,"Gonorrhea","Neimenggu",148,"2012.01",-0.0836477548148601,""
2012,1,"Gonorrhea","Ningxia",18,"2012.01",-0.899624433432798,""
2012,1,"Gonorrhea","Qinghai",5,"2012.01",-1.63230056865435,""
2012,1,"Gonorrhea","Shaanxi",91,"2012.01",-1.33214772111753,""
2012,1,"Gonorrhea","Shandong",148,"2012.01",-1.98934018831243,""
2012,1,"Gonorrhea","Shanghai",333,"2012.01",-0.38285897474253,""
2012,1,"Gonorrhea","Shanxi",81,"2012.01",-1.01853459241716,""
2012,1,"Gonorrhea","Sichuan",243,"2012.01",-0.680247871763789,""
2012,1,"Gonorrhea","Tianjin",36,"2012.01",0.0714966155744983,""
2012,1,"Gonorrhea","Xinjiang",159,"2012.01",0.342450545174189,""
2012,1,"Gonorrhea","Xizang",4,"2012.01",-0.367754295021129,""
2012,1,"Gonorrhea","Yunnan",132,"2012.01",-0.916671675213399,""
