"date","year","month","disease_en","value","province","value_norm","Date","out_label"
2010-12-01,2010,12,"HFRS",0,"Tibet",-0.189553558693073,"2010.12",""
2010-12-01,2010,12,"HFRS",0,"Xinjiang",-0.27714374236447,"2010.12",""
2010-12-01,2010,12,"HFRS",0,"Yunnan",-1.10832923544201,"2010.12",""
2010-12-01,2010,12,"HFRS",86,"Zhejiang",3.08654600352051,"2010.12",""
2011-01-01,2011,1,"HFRS",14,"Anhui",-0.0396764756214748,"2011.01",""
2011-01-01,2011,1,"HFRS",4,"Beijing",2.22756992006199,"2011.01",""
2011-01-01,2011,1,"HFRS",0,"Chongqing",-0.936686427772733,"2011.01",""
2011-01-01,2011,1,"HFRS",23,"Fujian",-0.384582083355646,"2011.01",""
2011-01-01,2011,1,"HFRS",0,"Gansu",-0.350224710597501,"2011.01",""
2011-01-01,2011,1,"HFRS",23,"Guangdong",-0.16297843264402,"2011.01",""
2011-01-01,2011,1,"HFRS",0,"Guangxi",-0.837267382861906,"2011.01",""
2011-01-01,2011,1,"HFRS",12,"Guizhou",1.64436395159801,"2011.01",""
2011-01-01,2011,1,"HFRS",0,"Hainan",-0.359998141949869,"2011.01",""
2011-01-01,2011,1,"HFRS",21,"Hebei",-0.658677354879263,"2011.01",""
2011-01-01,2011,1,"HFRS",87,"Heilongjiang",-0.452258634841289,"2011.01",""
2011-01-01,2011,1,"HFRS",10,"Henan",-0.379071695850651,"2011.01",""
2011-01-01,2011,1,"HFRS",45,"Hubei",0.53718608655612,"2011.01",""
2011-01-01,2011,1,"HFRS",62,"Hunan",0.37066736183737,"2011.01",""
2011-01-01,2011,1,"HFRS",2,"Inner Mongolia",-0.985539840953149,"2011.01",""
2011-01-01,2011,1,"HFRS",23,"Jiangsu",0.0749468592579233,"2011.01",""
2011-01-01,2011,1,"HFRS",57,"Jiangxi",0.356473708240897,"2011.01",""
2011-01-01,2011,1,"HFRS",57,"Jilin",0.107955351612421,"2011.01",""
2011-01-01,2011,1,"HFRS",60,"Liaoning",-0.504761697730657,"2011.01",""
2011-01-01,2011,1,"HFRS",0,"Ningxia",-0.308466930528071,"2011.01",""
2011-01-01,2011,1,"HFRS",0,"Qinghai",-0.203638618950629,"2011.01",""
2011-01-01,2011,1,"HFRS",283,"Shaanxi",0.681880156826899,"2011.01",""
2011-01-01,2011,1,"HFRS",44,"Shandong",-0.619787723748953,"2011.01",""
2011-01-01,2011,1,"HFRS",0,"Shanghai",-0.401208277986406,"2011.01",""
2011-01-01,2011,1,"HFRS",2,"Shanxi",-0.0131883493680183,"2011.01",""
2011-01-01,2011,1,"HFRS",2,"Sichuan",-0.977600929989369,"2011.01",""
2011-01-01,2011,1,"HFRS",2,"Tianjin",0.0154757878800111,"2011.01",""
2011-01-01,2011,1,"HFRS",0,"Tibet",-0.189553558693073,"2011.01",""
2011-01-01,2011,1,"HFRS",0,"Xinjiang",-0.27714374236447,"2011.01",""
2011-01-01,2011,1,"HFRS",0,"Yunnan",-1.10832923544201,"2011.01",""
2011-01-01,2011,1,"HFRS",53,"Zhejiang",1.16833244648678,"2011.01",""
2011-02-01,2011,2,"HFRS",7,"Anhui",-0.645644466931271,"2011.02",""
2011-02-01,2011,2,"HFRS",0,"Beijing",-0.861327035757304,"2011.02",""
2011-02-01,2011,2,"HFRS",0,"Chongqing",-0.936686427772733,"2011.02",""
2011-02-01,2011,2,"HFRS",16,"Fujian",-0.94082530855348,"2011.02",""
2011-02-01,2011,2,"HFRS",0,"Gansu",-0.350224710597501,"2011.02",""
2011-02-01,2011,2,"HFRS",31,"Guangdong",0.392087803589272,"2011.02",""
2011-02-01,2011,2,"HFRS",0,"Guangxi",-0.837267382861906,"2011.02",""
2011-02-01,2011,2,"HFRS",4,"Guizhou",-0.484439172462484,"2011.02",""
2011-02-01,2011,2,"HFRS",0,"Hainan",-0.359998141949869,"2011.02",""
2011-02-01,2011,2,"HFRS",43,"Hebei",-0.0534348697532575,"2011.02",""
2011-02-01,2011,2,"HFRS",53,"Heilongjiang",-0.870820805352229,"2011.02",""
2011-02-01,2011,2,"HFRS",5,"Henan",-0.608921517779141,"2011.02",""
2011-02-01,2011,2,"HFRS",14,"Hubei",-0.547956734908122,"2011.02",""
2011-02-01,2011,2,"HFRS",44,"Hunan",-0.301705992193208,"2011.02",""
2011-02-01,2011,2,"HFRS",1,"Inner Mongolia",-1.11260117581984,"2011.02",""
2011-02-01,2011,2,"HFRS",8,"Jiangsu",-0.677133122145627,"2011.02",""
2011-02-01,2011,2,"HFRS",31,"Jiangxi",-0.51452470177421,"2011.02",""
2011-02-01,2011,2,"HFRS",54,"Jilin",-0.014971910077635,"2011.02",""
2011-02-01,2011,2,"HFRS",68,"Liaoning",-0.289101787163091,"2011.02",""
2011-02-01,2011,2,"HFRS",0,"Ningxia",-0.308466930528071,"2011.02",""
2011-02-01,2011,2,"HFRS",0,"Qinghai",-0.203638618950629,"2011.02",""
2011-02-01,2011,2,"HFRS",90,"Shaanxi",-0.298401930827414,"2011.02",""
2011-02-01,2011,2,"HFRS",33,"Shandong",-0.756797356543999,"2011.02",""
2011-02-01,2011,2,"HFRS",0,"Shanghai",-0.401208277986406,"2011.02",""
2011-02-01,2011,2,"HFRS",2,"Shanxi",-0.0131883493680183,"2011.02",""
2011-02-01,2011,2,"HFRS",4,"Sichuan",-0.74601625564272,"2011.02",""
2011-02-01,2011,2,"HFRS",2,"Tianjin",0.0154757878800111,"2011.02",""
2011-02-01,2011,2,"HFRS",0,"Tibet",-0.189553558693073,"2011.02",""
2011-02-01,2011,2,"HFRS",0,"Xinjiang",-0.27714374236447,"2011.02",""
2011-02-01,2011,2,"HFRS",1,"Yunnan",-1.01747302906841,"2011.02",""
2011-02-01,2011,2,"HFRS",27,"Zhejiang",-0.342987325721607,"2011.02",""
2011-03-01,2011,3,"HFRS",2,"Anhui",-1.07847874643827,"2011.03",""
2011-03-01,2011,3,"HFRS",2,"Beijing",0.683121442152345,"2011.03",""
2011-03-01,2011,3,"HFRS",2,"Chongqing",0.979506378756629,"2011.03",""
2011-03-01,2011,3,"HFRS",33,"Fujian",0.410051095498404,"2011.03",""
2011-03-01,2011,3,"HFRS",0,"Gansu",-0.350224710597501,"2011.03",""
2011-03-01,2011,3,"HFRS",30,"Guangdong",0.322704524060111,"2011.03",""
2011-03-01,2011,3,"HFRS",0,"Guangxi",-0.837267382861906,"2011.03",""
2011-03-01,2011,3,"HFRS",6,"Guizhou",0.0477616085526394,"2011.03",""
2011-03-01,2011,3,"HFRS",0,"Hainan",-0.359998141949869,"2011.03",""
2011-03-01,2011,3,"HFRS",59,"Hebei",0.386741483065655,"2011.03",""
2011-03-01,2011,3,"HFRS",57,"Heilongjiang",-0.821578197056825,"2011.03",""
2011-03-01,2011,3,"HFRS",7,"Henan",-0.516981589007745,"2011.03",""
2011-03-01,2011,3,"HFRS",7,"Hubei",-0.792988984916177,"2011.03",""
2011-03-01,2011,3,"HFRS",44,"Hunan",-0.301705992193208,"2011.03",""
2011-03-01,2011,3,"HFRS",1,"Inner Mongolia",-1.11260117581984,"2011.03",""
2011-03-01,2011,3,"HFRS",8,"Jiangsu",-0.677133122145627,"2011.03",""
2011-03-01,2011,3,"HFRS",16,"Jiangxi",-1.01702378447523,"2011.03",""
2011-03-01,2011,3,"HFRS",59,"Jilin",0.189906859405792,"2011.03",""
2011-03-01,2011,3,"HFRS",94,"Liaoning",0.411792922181498,"2011.03",""
2011-03-01,2011,3,"HFRS",0,"Ningxia",-0.308466930528071,"2011.03",""
2011-03-01,2011,3,"HFRS",0,"Qinghai",-0.203638618950629,"2011.03",""
2011-03-01,2011,3,"HFRS",47,"Shaanxi",-0.516806748284074,"2011.03",""
2011-03-01,2011,3,"HFRS",32,"Shandong",-0.769252777707185,"2011.03",""
2011-03-01,2011,3,"HFRS",1,"Shanghai",1.6259493371028,"2011.03",""
2011-03-01,2011,3,"HFRS",2,"Shanxi",-0.0131883493680183,"2011.03",""
2011-03-01,2011,3,"HFRS",4,"Sichuan",-0.74601625564272,"2011.03",""
2011-03-01,2011,3,"HFRS",1,"Tianjin",-0.467368793976334,"2011.03",""
2011-03-01,2011,3,"HFRS",0,"Tibet",-0.189553558693073,"2011.03",""
2011-03-01,2011,3,"HFRS",1,"Xinjiang",2.85295028904602,"2011.03",""
2011-03-01,2011,3,"HFRS",1,"Yunnan",-1.01747302906841,"2011.03",""
2011-03-01,2011,3,"HFRS",30,"Zhejiang",-0.168604275082177,"2011.03",""
2011-04-01,2011,4,"HFRS",5,"Anhui",-0.818778178734069,"2011.04",""
2011-04-01,2011,4,"HFRS",4,"Beijing",2.22756992006199,"2011.04",""
2011-04-01,2011,4,"HFRS",0,"Chongqing",-0.936686427772733,"2011.04",""
2011-04-01,2011,4,"HFRS",27,"Fujian",-0.066728811814026,"2011.04",""
2011-04-01,2011,4,"HFRS",0,"Gansu",-0.350224710597501,"2011.04",""
2011-04-01,2011,4,"HFRS",59,"Guangdong",2.33481963040579,"2011.04",""
2011-04-01,2011,4,"HFRS",0,"Guangxi",-0.837267382861906,"2011.04",""
2011-04-01,2011,4,"HFRS",12,"Guizhou",1.64436395159801,"2011.04",""
2011-04-01,2011,4,"HFRS",0,"Hainan",-0.359998141949869,"2011.04",""
2011-04-01,2011,4,"HFRS",61,"Hebei",0.44176352716802,"2011.04",""
2011-04-01,2011,4,"HFRS",86,"Heilongjiang",-0.46456928691514,"2011.04",""
2011-04-01,2011,4,"HFRS",11,"Henan",-0.333101731464953,"2011.04",""
2011-04-01,2011,4,"HFRS",10,"Hubei",-0.687975163484153,"2011.04",""
2011-04-01,2011,4,"HFRS",41,"Hunan",-0.413768217864971,"2011.04",""
2011-04-01,2011,4,"HFRS",2,"Inner Mongolia",-0.985539840953149,"2011.04",""
2011-04-01,2011,4,"HFRS",9,"Jiangsu",-0.626994456718724,"2011.04",""
2011-04-01,2011,4,"HFRS",29,"Jiangxi",-0.581524579467679,"2011.04",""
2011-04-01,2011,4,"HFRS",52,"Jilin",-0.096923417871006,"2011.04",""
2011-04-01,2011,4,"HFRS",98,"Liaoning",0.519622877465281,"2011.04",""
2011-04-01,2011,4,"HFRS",0,"Ningxia",-0.308466930528071,"2011.04",""
2011-04-01,2011,4,"HFRS",0,"Qinghai",-0.203638618950629,"2011.04",""
2011-04-01,2011,4,"HFRS",51,"Shaanxi",-0.496490021078804,"2011.04",""
2011-04-01,2011,4,"HFRS",53,"Shandong",-0.50768893328028,"2011.04",""
2011-04-01,2011,4,"HFRS",0,"Shanghai",-0.401208277986406,"2011.04",""
2011-04-01,2011,4,"HFRS",2,"Shanxi",-0.0131883493680183,"2011.04",""
2011-04-01,2011,4,"HFRS",4,"Sichuan",-0.74601625564272,"2011.04",""
2011-04-01,2011,4,"HFRS",2,"Tianjin",0.0154757878800111,"2011.04",""
2011-04-01,2011,4,"HFRS",0,"Tibet",-0.189553558693073,"2011.04",""
2011-04-01,2011,4,"HFRS",0,"Xinjiang",-0.27714374236447,"2011.04",""
2011-04-01,2011,4,"HFRS",2,"Yunnan",-0.926616822694817,"2011.04",""
2011-04-01,2011,4,"HFRS",30,"Zhejiang",-0.168604275082177,"2011.04",""
2011-05-01,2011,5,"HFRS",13,"Anhui",-0.126243331522874,"2011.05",""
2011-05-01,2011,5,"HFRS",7,"Beijing",4.54424263692647,"2011.05",""
2011-05-01,2011,5,"HFRS",2,"Chongqing",0.979506378756629,"2011.05",""
2011-05-01,2011,5,"HFRS",26,"Fujian",-0.146192129699431,"2011.05",""
2011-05-01,2011,5,"HFRS",0,"Gansu",-0.350224710597501,"2011.05",""
2011-05-01,2011,5,"HFRS",35,"Guangdong",0.669620921705918,"2011.05",""
2011-05-01,2011,5,"HFRS",3,"Guangxi",2.13122606546667,"2011.05",""
2011-05-01,2011,5,"HFRS",12,"Guizhou",1.64436395159801,"2011.05",""
2011-05-01,2011,5,"HFRS",0,"Hainan",-0.359998141949869,"2011.05",""
2011-05-01,2011,5,"HFRS",59,"Hebei",0.386741483065655,"2011.05",""
2011-05-01,2011,5,"HFRS",130,"Heilongjiang",0.0770994043343115,"2011.05",""
2011-05-01,2011,5,"HFRS",9,"Henan",-0.425041660236349,"2011.05",""
2011-05-01,2011,5,"HFRS",32,"Hubei",0.0821261936840183,"2011.05",""
2011-05-01,2011,5,"HFRS",51,"Hunan",-0.0402274656257612,"2011.05",""
2011-05-01,2011,5,"HFRS",10,"Inner Mongolia",0.0309508379803467,"2011.05",""
2011-05-01,2011,5,"HFRS",20,"Jiangsu",-0.0754691370227868,"2011.05",""
2011-05-01,2011,5,"HFRS",60,"Jiangxi",0.456973524781101,"2011.05",""
2011-05-01,2011,5,"HFRS",87,"Jilin",1.33722796851299,"2011.05",""
2011-05-01,2011,5,"HFRS",113,"Liaoning",0.923985209779466,"2011.05",""
2011-05-01,2011,5,"HFRS",0,"Ningxia",-0.308466930528071,"2011.05",""
2011-05-01,2011,5,"HFRS",0,"Qinghai",-0.203638618950629,"2011.05",""
2011-05-01,2011,5,"HFRS",88,"Shaanxi",-0.308560294430049,"2011.05",""
2011-05-01,2011,5,"HFRS",48,"Shandong",-0.56996603909621,"2011.05",""
2011-05-01,2011,5,"HFRS",0,"Shanghai",-0.401208277986406,"2011.05",""
2011-05-01,2011,5,"HFRS",4,"Shanxi",1.01550290133741,"2011.05",""
2011-05-01,2011,5,"HFRS",6,"Sichuan",-0.514431581296071,"2011.05",""
2011-05-01,2011,5,"HFRS",3,"Tianjin",0.498320369736356,"2011.05",""
2011-05-01,2011,5,"HFRS",0,"Tibet",-0.189553558693073,"2011.05",""
2011-05-01,2011,5,"HFRS",0,"Xinjiang",-0.27714374236447,"2011.05",""
2011-05-01,2011,5,"HFRS",2,"Yunnan",-0.926616822694817,"2011.05",""
2011-05-01,2011,5,"HFRS",45,"Zhejiang",0.703310978114971,"2011.05",""
2011-06-01,2011,6,"HFRS",14,"Anhui",-0.0396764756214748,"2011.06",""
2011-06-01,2011,6,"HFRS",0,"Beijing",-0.861327035757304,"2011.06",""
2011-06-01,2011,6,"HFRS",0,"Chongqing",-0.936686427772733,"2011.06",""
2011-06-01,2011,6,"HFRS",26,"Fujian",-0.146192129699431,"2011.06",""
2011-06-01,2011,6,"HFRS",0,"Gansu",-0.350224710597501,"2011.06",""
2011-06-01,2011,6,"HFRS",30,"Guangdong",0.322704524060111,"2011.06",""
2011-06-01,2011,6,"HFRS",1,"Guangxi",0.152230433247619,"2011.06",""
2011-06-01,2011,6,"HFRS",13,"Guizhou",1.91046434210557,"2011.06",""
2011-06-01,2011,6,"HFRS",1,"Hainan",1.97998978072428,"2011.06",""
2011-06-01,2011,6,"HFRS",40,"Hebei",-0.135967935906804,"2011.06",""
2011-06-01,2011,6,"HFRS",228,"Heilongjiang",1.28354330757173,"2011.06",""
2011-06-01,2011,6,"HFRS",6,"Henan",-0.562951553393443,"2011.06",""
2011-06-01,2011,6,"HFRS",12,"Hubei",-0.617965949196138,"2011.06",""
2011-06-01,2011,6,"HFRS",62,"Hunan",0.37066736183737,"2011.06",""
2011-06-01,2011,6,"HFRS",5,"Inner Mongolia",-0.604355836353088,"2011.06",""
2011-06-01,2011,6,"HFRS",21,"Jiangsu",-0.0253304715958834,"2011.06",""
2011-06-01,2011,6,"HFRS",45,"Jiangxi",-0.0455255579199217,"2011.06",""
2011-06-01,2011,6,"HFRS",62,"Jilin",0.312834121095849,"2011.06",""
2011-06-01,2011,6,"HFRS",92,"Liaoning",0.357877944539606,"2011.06",""
2011-06-01,2011,6,"HFRS",0,"Ningxia",-0.308466930528071,"2011.06",""
2011-06-01,2011,6,"HFRS",0,"Qinghai",-0.203638618950629,"2011.06",""
2011-06-01,2011,6,"HFRS",93,"Shaanxi",-0.283164385423461,"2011.06",""
2011-06-01,2011,6,"HFRS",57,"Shandong",-0.457867248627536,"2011.06",""
2011-06-01,2011,6,"HFRS",0,"Shanghai",-0.401208277986406,"2011.06",""
2011-06-01,2011,6,"HFRS",3,"Shanxi",0.501157275984696,"2011.06",""
2011-06-01,2011,6,"HFRS",9,"Sichuan",-0.167054569776098,"2011.06",""
2011-06-01,2011,6,"HFRS",1,"Tianjin",-0.467368793976334,"2011.06",""
2011-06-01,2011,6,"HFRS",0,"Tibet",-0.189553558693073,"2011.06",""
2011-06-01,2011,6,"HFRS",0,"Xinjiang",-0.27714374236447,"2011.06",""
2011-06-01,2011,6,"HFRS",3,"Yunnan",-0.835760616321221,"2011.06",""
2011-06-01,2011,6,"HFRS",39,"Zhejiang",0.354544876836111,"2011.06",""
2011-07-01,2011,7,"HFRS",3,"Anhui",-0.991911890536868,"2011.07",""
2011-07-01,2011,7,"HFRS",0,"Beijing",-0.861327035757304,"2011.07",""
2011-07-01,2011,7,"HFRS",0,"Chongqing",-0.936686427772733,"2011.07",""
2011-07-01,2011,7,"HFRS",20,"Fujian",-0.622972037011861,"2011.07",""
2011-07-01,2011,7,"HFRS",0,"Gansu",-0.350224710597501,"2011.07",""
2011-07-01,2011,7,"HFRS",25,"Guangdong",-0.0242118735856969,"2011.07",""
2011-07-01,2011,7,"HFRS",1,"Guangxi",0.152230433247619,"2011.07",""
2011-07-01,2011,7,"HFRS",10,"Guizhou",1.11216317058289,"2011.07",""
2011-07-01,2011,7,"HFRS",0,"Hainan",-0.359998141949869,"2011.07",""
2011-07-01,2011,7,"HFRS",30,"Hebei",-0.411078156418624,"2011.07",""
2011-07-01,2011,7,"HFRS",146,"Heilongjiang",0.27406983751593,"2011.07",""
2011-07-01,2011,7,"HFRS",7,"Henan",-0.516981589007745,"2011.07",""
2011-07-01,2011,7,"HFRS",15,"Hubei",-0.512952127764114,"2011.07",""
2011-07-01,2011,7,"HFRS",50,"Hunan",-0.0775815408496822,"2011.07",""
2011-07-01,2011,7,"HFRS",3,"Inner Mongolia",-0.858478506086462,"2011.07",""
2011-07-01,2011,7,"HFRS",6,"Jiangsu",-0.777410452999434,"2011.07",""
2011-07-01,2011,7,"HFRS",20,"Jiangxi",-0.883024029088293,"2011.07",""
2011-07-01,2011,7,"HFRS",45,"Jilin",-0.383753695147804,"2011.07",""
2011-07-01,2011,7,"HFRS",57,"Liaoning",-0.585634164193494,"2011.07",""
2011-07-01,2011,7,"HFRS",0,"Ningxia",-0.308466930528071,"2011.07",""
2011-07-01,2011,7,"HFRS",0,"Qinghai",-0.203638618950629,"2011.07",""
2011-07-01,2011,7,"HFRS",61,"Shaanxi",-0.445698203065627,"2011.07",""
2011-07-01,2011,7,"HFRS",43,"Shandong",-0.632243144912139,"2011.07",""
2011-07-01,2011,7,"HFRS",0,"Shanghai",-0.401208277986406,"2011.07",""
2011-07-01,2011,7,"HFRS",2,"Shanxi",-0.0131883493680183,"2011.07",""
2011-07-01,2011,7,"HFRS",5,"Sichuan",-0.630223918469396,"2011.07",""
2011-07-01,2011,7,"HFRS",0,"Tianjin",-0.950213375832679,"2011.07",""
2011-07-01,2011,7,"HFRS",0,"Tibet",-0.189553558693073,"2011.07",""
2011-07-01,2011,7,"HFRS",0,"Xinjiang",-0.27714374236447,"2011.07",""
2011-07-01,2011,7,"HFRS",4,"Yunnan",-0.744904409947625,"2011.07",""
2011-07-01,2011,7,"HFRS",35,"Zhejiang",0.122034142650205,"2011.07",""
2011-08-01,2011,8,"HFRS",3,"Anhui",-0.991911890536868,"2011.08",""
2011-08-01,2011,8,"HFRS",2,"Beijing",0.683121442152345,"2011.08",""
2011-08-01,2011,8,"HFRS",1,"Chongqing",0.0214099754919482,"2011.08",""
2011-08-01,2011,8,"HFRS",11,"Fujian",-1.3381418979805,"2011.08",""
2011-08-01,2011,8,"HFRS",0,"Gansu",-0.350224710597501,"2011.08",""
2011-08-01,2011,8,"HFRS",26,"Guangdong",0.0451714059434646,"2011.08",""
2011-08-01,2011,8,"HFRS",0,"Guangxi",-0.837267382861906,"2011.08",""
2011-08-01,2011,8,"HFRS",1,"Guizhou",-1.28274034398517,"2011.08",""
2011-08-01,2011,8,"HFRS",0,"Hainan",-0.359998141949869,"2011.08",""
2011-08-01,2011,8,"HFRS",20,"Hebei",-0.686188376930445,"2011.08",""
2011-08-01,2011,8,"HFRS",54,"Heilongjiang",-0.858510153278378,"2011.08",""
2011-08-01,2011,8,"HFRS",6,"Henan",-0.562951553393443,"2011.08",""
2011-08-01,2011,8,"HFRS",9,"Hubei",-0.722979770628161,"2011.08",""
2011-08-01,2011,8,"HFRS",25,"Hunan",-1.01143342144771,"2011.08",""
2011-08-01,2011,8,"HFRS",7,"Inner Mongolia",-0.350233166619714,"2011.08",""
2011-08-01,2011,8,"HFRS",9,"Jiangsu",-0.626994456718724,"2011.08",""
2011-08-01,2011,8,"HFRS",16,"Jiangxi",-1.01702378447523,"2011.08",""
2011-08-01,2011,8,"HFRS",27,"Jilin",-1.12131726528814,"2011.08",""
2011-08-01,2011,8,"HFRS",32,"Liaoning",-1.25957138471714,"2011.08",""
2011-08-01,2011,8,"HFRS",0,"Ningxia",-0.308466930528071,"2011.08",""
2011-08-01,2011,8,"HFRS",0,"Qinghai",-0.203638618950629,"2011.08",""
2011-08-01,2011,8,"HFRS",35,"Shaanxi",-0.577756929899886,"2011.08",""
2011-08-01,2011,8,"HFRS",34,"Shandong",-0.744341935380813,"2011.08",""
2011-08-01,2011,8,"HFRS",0,"Shanghai",-0.401208277986406,"2011.08",""
2011-08-01,2011,8,"HFRS",3,"Shanxi",0.501157275984696,"2011.08",""
2011-08-01,2011,8,"HFRS",2,"Sichuan",-0.977600929989369,"2011.08",""
2011-08-01,2011,8,"HFRS",0,"Tianjin",-0.950213375832679,"2011.08",""
2011-08-01,2011,8,"HFRS",0,"Tibet",-0.189553558693073,"2011.08",""
2011-08-01,2011,8,"HFRS",0,"Xinjiang",-0.27714374236447,"2011.08",""
2011-08-01,2011,8,"HFRS",0,"Yunnan",-1.10832923544201,"2011.08",""
2011-08-01,2011,8,"HFRS",31,"Zhejiang",-0.110476591535701,"2011.08",""
2011-09-01,2011,9,"HFRS",0,"Anhui",-1.25161245824107,"2011.09",""
2011-09-01,2011,9,"HFRS",1,"Beijing",-0.0891027968024798,"2011.09",""
2011-09-01,2011,9,"HFRS",0,"Chongqing",-0.936686427772733,"2011.09",""
2011-09-01,2011,9,"HFRS",8,"Fujian",-1.57653185163672,"2011.09",""
2011-09-01,2011,9,"HFRS",0,"Gansu",-0.350224710597501,"2011.09",""
2011-09-01,2011,9,"HFRS",11,"Guangdong",-0.995577786993958,"2011.09",""
2011-09-01,2011,9,"HFRS",1,"Guangxi",0.152230433247619,"2011.09",""
2011-09-01,2011,9,"HFRS",5,"Guizhou",-0.218338781954922,"2011.09",""
2011-09-01,2011,9,"HFRS",0,"Hainan",-0.359998141949869,"2011.09",""
2011-09-01,2011,9,"HFRS",29,"Hebei",-0.438589178469806,"2011.09",""
2011-09-01,2011,9,"HFRS",72,"Heilongjiang",-0.636918415949057,"2011.09",""
2011-09-01,2011,9,"HFRS",4,"Henan",-0.654891482164839,"2011.09",""
2011-09-01,2011,9,"HFRS",7,"Hubei",-0.792988984916177,"2011.09",""
2011-09-01,2011,9,"HFRS",21,"Hunan",-1.16084972234339,"2011.09",""
2011-09-01,2011,9,"HFRS",7,"Inner Mongolia",-0.350233166619714,"2011.09",""
2011-09-01,2011,9,"HFRS",7,"Jiangsu",-0.72727178757253,"2011.09",""
2011-09-01,2011,9,"HFRS",11,"Jiangxi",-1.18452347870891,"2011.09",""
2011-09-01,2011,9,"HFRS",27,"Jilin",-1.12131726528814,"2011.09",""
2011-09-01,2011,9,"HFRS",29,"Liaoning",-1.34044385117997,"2011.09",""
2011-09-01,2011,9,"HFRS",0,"Ningxia",-0.308466930528071,"2011.09",""
2011-09-01,2011,9,"HFRS",0,"Qinghai",-0.203638618950629,"2011.09",""
2011-09-01,2011,9,"HFRS",44,"Shaanxi",-0.532044293688027,"2011.09",""
2011-09-01,2011,9,"HFRS",42,"Shandong",-0.644698566075325,"2011.09",""
2011-09-01,2011,9,"HFRS",0,"Shanghai",-0.401208277986406,"2011.09",""
2011-09-01,2011,9,"HFRS",3,"Shanxi",0.501157275984696,"2011.09",""
2011-09-01,2011,9,"HFRS",2,"Sichuan",-0.977600929989369,"2011.09",""
2011-09-01,2011,9,"HFRS",0,"Tianjin",-0.950213375832679,"2011.09",""
2011-09-01,2011,9,"HFRS",0,"Tibet",-0.189553558693073,"2011.09",""
2011-09-01,2011,9,"HFRS",0,"Xinjiang",-0.27714374236447,"2011.09",""
2011-09-01,2011,9,"HFRS",0,"Yunnan",-1.10832923544201,"2011.09",""
2011-09-01,2011,9,"HFRS",36,"Zhejiang",0.180161826196682,"2011.09",""
2011-10-01,2011,10,"HFRS",15,"Anhui",0.0468903802799246,"2011.10",""
2011-10-01,2011,10,"HFRS",1,"Beijing",-0.0891027968024798,"2011.10",""
2011-10-01,2011,10,"HFRS",2,"Chongqing",0.979506378756629,"2011.10",""
2011-10-01,2011,10,"HFRS",11,"Fujian",-1.3381418979805,"2011.10",""
2011-10-01,2011,10,"HFRS",1,"Gansu",-0.27925034222551,"2011.10",""
2011-10-01,2011,10,"HFRS",23,"Guangdong",-0.16297843264402,"2011.10",""
2011-10-01,2011,10,"HFRS",0,"Guangxi",-0.837267382861906,"2011.10",""
2011-10-01,2011,10,"HFRS",6,"Guizhou",0.0477616085526394,"2011.10",""
2011-10-01,2011,10,"HFRS",0,"Hainan",-0.359998141949869,"2011.10",""
2011-10-01,2011,10,"HFRS",45,"Hebei",0.00158717434910663,"2011.10",""
2011-10-01,2011,10,"HFRS",233,"Heilongjiang",1.34509656794098,"2011.10",""
2011-10-01,2011,10,"HFRS",23,"Henan",0.218537841163423,"2011.10",""
2011-10-01,2011,10,"HFRS",26,"Hubei",-0.127901449180028,"2011.10",""
2011-10-01,2011,10,"HFRS",30,"Hunan",-0.824663045328103,"2011.10",""
2011-10-01,2011,10,"HFRS",14,"Inner Mongolia",0.539196177447095,"2011.10",""
2011-10-01,2011,10,"HFRS",22,"Jiangsu",0.0248081938310199,"2011.10",""
2011-10-01,2011,10,"HFRS",39,"Jiangxi",-0.246525191000331,"2011.10",""
2011-10-01,2011,10,"HFRS",68,"Jilin",0.558688644475962,"2011.10",""
2011-10-01,2011,10,"HFRS",124,"Liaoning",1.22051758680987,"2011.10",""
2011-10-01,2011,10,"HFRS",0,"Ningxia",-0.308466930528071,"2011.10",""
2011-10-01,2011,10,"HFRS",0,"Qinghai",-0.203638618950629,"2011.10",""
2011-10-01,2011,10,"HFRS",271,"Shaanxi",0.620929975211087,"2011.10",""
2011-10-01,2011,10,"HFRS",208,"Shandong",1.42290134701354,"2011.10",""
2011-10-01,2011,10,"HFRS",1,"Shanghai",1.6259493371028,"2011.10",""
2011-10-01,2011,10,"HFRS",4,"Shanxi",1.01550290133741,"2011.10",""
2011-10-01,2011,10,"HFRS",2,"Sichuan",-0.977600929989369,"2011.10",""
2011-10-01,2011,10,"HFRS",0,"Tianjin",-0.950213375832679,"2011.10",""
2011-10-01,2011,10,"HFRS",0,"Tibet",-0.189553558693073,"2011.10",""
2011-10-01,2011,10,"HFRS",0,"Xinjiang",-0.27714374236447,"2011.10",""
2011-10-01,2011,10,"HFRS",3,"Yunnan",-0.835760616321221,"2011.10",""
2011-10-01,2011,10,"HFRS",40,"Zhejiang",0.412672560382588,"2011.10",""
2011-11-01,2011,11,"HFRS",31,"Anhui",1.43196007470232,"2011.11",""
2011-11-01,2011,11,"HFRS",0,"Beijing",-0.861327035757304,"2011.11",""
2011-11-01,2011,11,"HFRS",3,"Chongqing",1.93760278202131,"2011.11",""
2011-11-01,2011,11,"HFRS",23,"Fujian",-0.384582083355646,"2011.11",""
2011-11-01,2011,11,"HFRS",2,"Gansu",-0.20827597385352,"2011.11",""
